date_ordinal,date,store_menu,store,menu,sales
738677,2023-06-06,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738678,2023-06-07,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",97
738679,2023-06-08,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",1
738680,2023-06-09,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",154
738681,2023-06-10,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738682,2023-06-11,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738683,2023-06-12,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",107
738684,2023-06-13,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",122
738685,2023-06-14,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",4
738686,2023-06-15,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",106
738687,2023-06-16,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",64
738688,2023-06-17,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738689,2023-06-18,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738690,2023-06-19,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",50
738691,2023-06-20,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",68
738692,2023-06-21,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",166
738693,2023-06-22,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",63
738694,2023-06-23,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738695,2023-06-24,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738696,2023-06-25,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738697,2023-06-26,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738698,2023-06-27,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",156
738699,2023-06-28,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",18
738700,2023-06-29,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",109
738701,2023-06-30,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",1
738702,2023-07-01,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738703,2023-07-02,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738704,2023-07-03,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738705,2023-07-04,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",217
738706,2023-07-05,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",4
738707,2023-07-06,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",51
738708,2023-07-07,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",1
738709,2023-07-08,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738710,2023-07-09,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738711,2023-07-10,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",40
738712,2023-07-11,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",14
738713,2023-07-12,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",18
738714,2023-07-13,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",100
738715,2023-07-14,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",76
738716,2023-07-15,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738717,2023-07-16,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738718,2023-07-17,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738719,2023-07-18,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",131
738720,2023-07-19,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",5
738721,2023-07-20,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",40
738722,2023-07-21,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",54
738723,2023-07-22,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738724,2023-07-23,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738725,2023-07-24,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",32
738726,2023-07-25,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",97
738727,2023-07-26,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",3
738728,2023-07-27,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",21
738729,2023-07-28,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738730,2023-07-29,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738731,2023-07-30,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738732,2023-07-31,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",2
738733,2023-08-01,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",4
738734,2023-08-02,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",2
738735,2023-08-03,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738736,2023-08-04,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738737,2023-08-05,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738738,2023-08-06,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738739,2023-08-07,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738740,2023-08-08,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",9
738741,2023-08-09,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",4
738742,2023-08-10,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738743,2023-08-11,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738744,2023-08-12,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738745,2023-08-13,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738746,2023-08-14,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738747,2023-08-15,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738748,2023-08-16,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738749,2023-08-17,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738750,2023-08-18,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",8
738751,2023-08-19,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738752,2023-08-20,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738753,2023-08-21,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738754,2023-08-22,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",52
738755,2023-08-23,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",4
738756,2023-08-24,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",9
738757,2023-08-25,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",45
738758,2023-08-26,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738759,2023-08-27,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738760,2023-08-28,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",33
738761,2023-08-29,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",34
738762,2023-08-30,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",42
738763,2023-08-31,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",55
738764,2023-09-01,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",87
738765,2023-09-02,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738766,2023-09-03,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738767,2023-09-04,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738768,2023-09-05,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738769,2023-09-06,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",29
738770,2023-09-07,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",81
738771,2023-09-08,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",37
738772,2023-09-09,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738773,2023-09-10,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738774,2023-09-11,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738775,2023-09-12,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",41
738776,2023-09-13,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",8
738777,2023-09-14,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",95
738778,2023-09-15,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",140
738779,2023-09-16,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738780,2023-09-17,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738781,2023-09-18,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",3
738782,2023-09-19,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",24
738783,2023-09-20,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",113
738784,2023-09-21,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",179
738785,2023-09-22,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",63
738786,2023-09-23,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738787,2023-09-24,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738788,2023-09-25,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",68
738789,2023-09-26,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",52
738790,2023-09-27,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738791,2023-09-28,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738792,2023-09-29,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738793,2023-09-30,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",4
738794,2023-10-01,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738795,2023-10-02,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738796,2023-10-03,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738797,2023-10-04,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",0
738798,2023-10-05,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",30
738799,2023-10-06,"미라시아_(단체)브런치주중 36,000",미라시아,"(단체)브런치주중 36,000",69
