영업일자,영업장명_메뉴명,매출수량
2024-02-09,연회장_Conference L1,0
2024-02-10,연회장_Conference L1,0
2024-02-11,연회장_Conference L1,0
2024-02-12,연회장_Conference L1,0
2024-02-13,연회장_Conference L1,0
2024-02-14,연회장_Conference L1,0
2024-02-15,연회장_Conference L1,0
2024-02-16,연회장_Conference L1,1
2024-02-17,연회장_Conference L1,1
2024-02-18,연회장_Conference L1,1
2024-02-19,연회장_Conference L1,1
2024-02-20,연회장_Conference L1,0
2024-02-21,연회장_Conference L1,0
2024-02-22,연회장_Conference L1,1
2024-02-23,연회장_Conference L1,1
2024-02-24,연회장_Conference L1,0
2024-02-25,연회장_Conference L1,0
2024-02-26,연회장_Conference L1,0
2024-02-27,연회장_Conference L1,0
2024-02-28,연회장_Conference L1,0
2024-02-29,연회장_Conference L1,0
2024-03-01,연회장_Conference L1,0
2024-03-02,연회장_Conference L1,0
2024-03-03,연회장_Conference L1,0
2024-03-04,연회장_Conference L1,0
2024-03-05,연회장_Conference L1,0
2024-03-06,연회장_Conference L1,0
2024-03-07,연회장_Conference L1,0
2024-03-08,연회장_Conference L1,0
2024-03-09,연회장_Conference L1,0
2024-03-10,연회장_Conference L1,0
2024-03-11,연회장_Conference L1,0
2024-03-12,연회장_Conference L1,0
2024-03-13,연회장_Conference L1,0
2024-03-14,연회장_Conference L1,1
2024-03-15,연회장_Conference L1,1
2024-03-16,연회장_Conference L1,0
2024-03-17,연회장_Conference L1,0
2024-03-18,연회장_Conference L1,0
2024-03-19,연회장_Conference L1,0
2024-03-20,연회장_Conference L1,1
2024-03-21,연회장_Conference L1,0
2024-03-22,연회장_Conference L1,0
2024-03-23,연회장_Conference L1,0
2024-03-24,연회장_Conference L1,0
2024-03-25,연회장_Conference L1,0
2024-03-26,연회장_Conference L1,0
2024-03-27,연회장_Conference L1,0
2024-03-28,연회장_Conference L1,1
2024-03-29,연회장_Conference L1,0
2024-03-30,연회장_Conference L1,0
2024-03-31,연회장_Conference L1,0
2024-04-01,연회장_Conference L1,0
2024-04-02,연회장_Conference L1,0
2024-04-03,연회장_Conference L1,1
2024-04-04,연회장_Conference L1,0
2024-04-05,연회장_Conference L1,0
2024-04-06,연회장_Conference L1,0
2024-04-07,연회장_Conference L1,0
2024-04-08,연회장_Conference L1,0
2024-04-09,연회장_Conference L1,0
2024-04-10,연회장_Conference L1,0
2024-04-11,연회장_Conference L1,0
2024-04-12,연회장_Conference L1,0
2024-04-13,연회장_Conference L1,0
2024-04-14,연회장_Conference L1,0
2024-04-15,연회장_Conference L1,0
2024-04-16,연회장_Conference L1,1
2024-04-17,연회장_Conference L1,2
2024-04-18,연회장_Conference L1,1
2024-04-19,연회장_Conference L1,0
2024-04-20,연회장_Conference L1,0
2024-04-21,연회장_Conference L1,0
2024-04-22,연회장_Conference L1,0
2024-04-23,연회장_Conference L1,1
2024-04-24,연회장_Conference L1,1
2024-04-25,연회장_Conference L1,1
2024-04-26,연회장_Conference L1,1
2024-04-27,연회장_Conference L1,0
2024-04-28,연회장_Conference L1,0
2024-04-29,연회장_Conference L1,0
2024-04-30,연회장_Conference L1,0
2024-05-01,연회장_Conference L1,0
2024-05-02,연회장_Conference L1,0
2024-05-03,연회장_Conference L1,0
2024-05-04,연회장_Conference L1,0
2024-05-05,연회장_Conference L1,0
2024-05-06,연회장_Conference L1,0
2024-05-07,연회장_Conference L1,0
2024-05-08,연회장_Conference L1,1
2024-05-09,연회장_Conference L1,1
2024-05-10,연회장_Conference L1,1
2024-05-11,연회장_Conference L1,0
2024-05-12,연회장_Conference L1,0
2024-05-13,연회장_Conference L1,0
2024-05-14,연회장_Conference L1,0
2024-05-15,연회장_Conference L1,0
2024-05-16,연회장_Conference L1,0
2024-05-17,연회장_Conference L1,0
2024-05-18,연회장_Conference L1,0
2024-05-19,연회장_Conference L1,0
2024-05-20,연회장_Conference L1,1
2024-05-21,연회장_Conference L1,0
2024-05-22,연회장_Conference L1,1
2024-05-23,연회장_Conference L1,0
2024-05-24,연회장_Conference L1,1
2024-05-25,연회장_Conference L1,1
2024-05-26,연회장_Conference L1,0
2024-05-27,연회장_Conference L1,0
2024-05-28,연회장_Conference L1,0
2024-05-29,연회장_Conference L1,0
2024-05-30,연회장_Conference L1,1
2024-05-31,연회장_Conference L1,1
2024-06-01,연회장_Conference L1,0
2024-06-02,연회장_Conference L1,0
2024-06-03,연회장_Conference L1,0
2024-06-04,연회장_Conference L1,0
2024-06-05,연회장_Conference L1,0
2024-06-06,연회장_Conference L1,0
2024-06-07,연회장_Conference L1,0
2024-06-08,연회장_Conference L1,0
2024-06-09,연회장_Conference L1,0
2024-06-10,연회장_Conference L1,1
2024-06-11,연회장_Conference L1,0
2024-06-12,연회장_Conference L1,0
2024-06-13,연회장_Conference L1,0
2024-06-14,연회장_Conference L1,0
2024-06-15,연회장_Conference L1,0
2023-01-01,연회장_Conference L2,0
2023-01-02,연회장_Conference L2,0
2023-01-03,연회장_Conference L2,0
2023-01-04,연회장_Conference L2,0
2023-01-05,연회장_Conference L2,0
2023-01-06,연회장_Conference L2,0
2023-01-07,연회장_Conference L2,0
2023-01-08,연회장_Conference L2,0
2023-01-09,연회장_Conference L2,0
2023-01-10,연회장_Conference L2,0
2023-01-11,연회장_Conference L2,1
2023-01-12,연회장_Conference L2,1
2023-01-13,연회장_Conference L2,0
2023-01-14,연회장_Conference L2,0
2023-01-15,연회장_Conference L2,0
2023-01-16,연회장_Conference L2,0
2023-01-17,연회장_Conference L2,0
2023-01-18,연회장_Conference L2,0
2023-01-19,연회장_Conference L2,0
2023-01-20,연회장_Conference L2,0
2023-01-21,연회장_Conference L2,0
2023-01-22,연회장_Conference L2,0
2023-01-23,연회장_Conference L2,0
2023-01-24,연회장_Conference L2,0
2023-01-25,연회장_Conference L2,0
2023-01-26,연회장_Conference L2,1
2023-01-27,연회장_Conference L2,1
2023-01-28,연회장_Conference L2,0
2023-01-29,연회장_Conference L2,0
2023-01-30,연회장_Conference L2,0
2023-01-31,연회장_Conference L2,0
2023-02-01,연회장_Conference L2,0
2023-02-02,연회장_Conference L2,0
2023-02-03,연회장_Conference L2,0
2023-02-04,연회장_Conference L2,0
2023-02-05,연회장_Conference L2,0
2023-02-06,연회장_Conference L2,1
2023-02-07,연회장_Conference L2,1
2023-02-08,연회장_Conference L2,1
2023-02-09,연회장_Conference L2,1
2023-02-10,연회장_Conference L2,1
2023-02-11,연회장_Conference L2,0
2023-02-12,연회장_Conference L2,0
2023-02-13,연회장_Conference L2,0
2023-02-14,연회장_Conference L2,0
2023-02-15,연회장_Conference L2,0
2023-02-16,연회장_Conference L2,0
2023-02-17,연회장_Conference L2,0
2023-02-18,연회장_Conference L2,0
2023-02-19,연회장_Conference L2,0
2023-02-20,연회장_Conference L2,0
2023-02-21,연회장_Conference L2,0
2023-02-22,연회장_Conference L2,0
2023-02-23,연회장_Conference L2,1
2023-02-24,연회장_Conference L2,0
2023-02-25,연회장_Conference L2,0
2023-02-26,연회장_Conference L2,0
2023-02-27,연회장_Conference L2,0
2023-02-28,연회장_Conference L2,0
2023-03-01,연회장_Conference L2,0
2023-03-02,연회장_Conference L2,0
2023-03-03,연회장_Conference L2,0
2023-03-04,연회장_Conference L2,0
2023-03-05,연회장_Conference L2,0
2023-03-06,연회장_Conference L2,0
2023-03-07,연회장_Conference L2,0
2023-03-08,연회장_Conference L2,0
2023-03-09,연회장_Conference L2,0
2023-03-10,연회장_Conference L2,1
2023-03-11,연회장_Conference L2,0
2023-03-12,연회장_Conference L2,0
2023-03-13,연회장_Conference L2,1
2023-03-14,연회장_Conference L2,0
2023-03-15,연회장_Conference L2,0
2023-03-16,연회장_Conference L2,1
2023-03-17,연회장_Conference L2,1
2023-03-18,연회장_Conference L2,0
2023-03-19,연회장_Conference L2,0
2023-03-20,연회장_Conference L2,0
2023-03-21,연회장_Conference L2,1
2023-03-22,연회장_Conference L2,1
2023-03-23,연회장_Conference L2,1
2023-03-24,연회장_Conference L2,1
2023-03-25,연회장_Conference L2,0
2023-03-26,연회장_Conference L2,0
2023-03-27,연회장_Conference L2,0
2023-03-28,연회장_Conference L2,0
2023-03-29,연회장_Conference L2,0
2023-03-30,연회장_Conference L2,1
2023-03-31,연회장_Conference L2,0
2023-04-01,연회장_Conference L2,0
2023-04-02,연회장_Conference L2,0
2023-04-03,연회장_Conference L2,0
2023-04-04,연회장_Conference L2,0
2023-04-05,연회장_Conference L2,0
2023-04-06,연회장_Conference L2,1
2023-04-07,연회장_Conference L2,1
2023-04-08,연회장_Conference L2,0
2023-04-09,연회장_Conference L2,0
2023-04-10,연회장_Conference L2,1
2023-04-11,연회장_Conference L2,1
2023-04-12,연회장_Conference L2,1
2023-04-13,연회장_Conference L2,1
2023-04-14,연회장_Conference L2,1
2023-04-15,연회장_Conference L2,0
2023-04-16,연회장_Conference L2,0
2023-04-17,연회장_Conference L2,1
2023-04-18,연회장_Conference L2,1
2023-04-19,연회장_Conference L2,0
2023-04-20,연회장_Conference L2,0
2023-04-21,연회장_Conference L2,1
2023-04-22,연회장_Conference L2,0
2023-04-23,연회장_Conference L2,0
2023-04-24,연회장_Conference L2,0
2023-04-25,연회장_Conference L2,0
2023-04-26,연회장_Conference L2,0
2023-04-27,연회장_Conference L2,1
2023-04-28,연회장_Conference L2,1
2023-04-29,연회장_Conference L2,0
2023-04-30,연회장_Conference L2,0
2023-05-01,연회장_Conference L2,0
2023-05-02,연회장_Conference L2,0
2023-05-03,연회장_Conference L2,0
2023-05-04,연회장_Conference L2,0
2023-05-05,연회장_Conference L2,0
2023-05-06,연회장_Conference L2,0
2023-05-07,연회장_Conference L2,0
2023-05-08,연회장_Conference L2,1
2023-05-09,연회장_Conference L2,1
2023-05-10,연회장_Conference L2,0
2023-05-11,연회장_Conference L2,1
2023-05-12,연회장_Conference L2,1
2023-05-13,연회장_Conference L2,0
2023-05-14,연회장_Conference L2,0
2023-05-15,연회장_Conference L2,1
2023-05-16,연회장_Conference L2,1
2023-05-17,연회장_Conference L2,0
2023-05-18,연회장_Conference L2,1
2023-05-19,연회장_Conference L2,1
2023-05-20,연회장_Conference L2,0
2023-05-21,연회장_Conference L2,0
2023-05-22,연회장_Conference L2,1
2023-05-23,연회장_Conference L2,1
2023-05-24,연회장_Conference L2,1
2023-05-25,연회장_Conference L2,2
2023-05-26,연회장_Conference L2,1
2023-05-27,연회장_Conference L2,0
2023-05-28,연회장_Conference L2,0
2023-05-29,연회장_Conference L2,1
2023-05-30,연회장_Conference L2,-1
2023-05-31,연회장_Conference L2,1
2023-06-01,연회장_Conference L2,0
2023-06-02,연회장_Conference L2,0
2023-06-03,연회장_Conference L2,0
2023-06-04,연회장_Conference L2,0
2023-06-05,연회장_Conference L2,0
2023-06-06,연회장_Conference L2,0
2023-06-07,연회장_Conference L2,1
2023-06-08,연회장_Conference L2,1
2023-06-09,연회장_Conference L2,2
2023-06-10,연회장_Conference L2,0
2023-06-11,연회장_Conference L2,0
2023-06-12,연회장_Conference L2,1
2023-06-13,연회장_Conference L2,0
2023-06-14,연회장_Conference L2,0
2023-06-15,연회장_Conference L2,1
2023-06-16,연회장_Conference L2,1
2023-06-17,연회장_Conference L2,0
2023-06-18,연회장_Conference L2,0
2023-06-19,연회장_Conference L2,1
2023-06-20,연회장_Conference L2,1
2023-06-21,연회장_Conference L2,0
2023-06-22,연회장_Conference L2,0
2023-06-23,연회장_Conference L2,0
2023-06-24,연회장_Conference L2,0
2023-06-25,연회장_Conference L2,0
2023-06-26,연회장_Conference L2,1
2023-06-27,연회장_Conference L2,0
2023-06-28,연회장_Conference L2,0
2023-06-29,연회장_Conference L2,1
2023-06-30,연회장_Conference L2,1
2023-07-01,연회장_Conference L2,0
2023-07-02,연회장_Conference L2,0
2023-07-03,연회장_Conference L2,0
2023-07-04,연회장_Conference L2,0
2023-07-05,연회장_Conference L2,0
2023-07-06,연회장_Conference L2,1
2023-07-07,연회장_Conference L2,1
2023-07-08,연회장_Conference L2,0
2023-07-09,연회장_Conference L2,0
2023-07-10,연회장_Conference L2,0
2023-07-11,연회장_Conference L2,0
2023-07-12,연회장_Conference L2,0
2023-07-13,연회장_Conference L2,1
2023-07-14,연회장_Conference L2,1
2023-07-15,연회장_Conference L2,0
2023-07-16,연회장_Conference L2,0
2023-07-17,연회장_Conference L2,1
2023-07-18,연회장_Conference L2,1
2023-07-19,연회장_Conference L2,2
2023-07-20,연회장_Conference L2,1
2023-07-21,연회장_Conference L2,0
2023-07-22,연회장_Conference L2,0
2023-07-23,연회장_Conference L2,0
2023-07-24,연회장_Conference L2,0
2023-07-25,연회장_Conference L2,0
2023-07-26,연회장_Conference L2,0
2023-07-27,연회장_Conference L2,1
2023-07-28,연회장_Conference L2,0
2023-07-29,연회장_Conference L2,0
2023-07-30,연회장_Conference L2,0
2023-07-31,연회장_Conference L2,0
2023-08-01,연회장_Conference L2,0
2023-08-02,연회장_Conference L2,0
2023-08-03,연회장_Conference L2,0
2023-08-04,연회장_Conference L2,0
2023-08-05,연회장_Conference L2,0
2023-08-06,연회장_Conference L2,0
2023-08-07,연회장_Conference L2,0
2023-08-08,연회장_Conference L2,0
2023-08-09,연회장_Conference L2,0
2023-08-10,연회장_Conference L2,0
2023-08-11,연회장_Conference L2,0
2023-08-12,연회장_Conference L2,0
2023-08-13,연회장_Conference L2,0
2023-08-14,연회장_Conference L2,0
2023-08-15,연회장_Conference L2,0
2023-08-16,연회장_Conference L2,0
2023-08-17,연회장_Conference L2,1
2023-08-18,연회장_Conference L2,1
2023-08-19,연회장_Conference L2,0
2023-08-20,연회장_Conference L2,0
2023-08-21,연회장_Conference L2,1
2023-08-22,연회장_Conference L2,0
2023-08-23,연회장_Conference L2,0
2023-08-24,연회장_Conference L2,0
2023-08-25,연회장_Conference L2,1
2023-08-26,연회장_Conference L2,0
2023-08-27,연회장_Conference L2,0
2023-08-28,연회장_Conference L2,1
2023-08-29,연회장_Conference L2,1
2023-08-30,연회장_Conference L2,1
2023-08-31,연회장_Conference L2,2
2023-09-01,연회장_Conference L2,1
2023-09-02,연회장_Conference L2,1
2023-09-03,연회장_Conference L2,0
2023-09-04,연회장_Conference L2,0
2023-09-05,연회장_Conference L2,0
2023-09-06,연회장_Conference L2,1
2023-09-07,연회장_Conference L2,1
2023-09-08,연회장_Conference L2,1
2023-09-09,연회장_Conference L2,0
2023-09-10,연회장_Conference L2,0
2023-09-11,연회장_Conference L2,1
2023-09-12,연회장_Conference L2,0
2023-09-13,연회장_Conference L2,1
2023-09-14,연회장_Conference L2,3
2023-09-15,연회장_Conference L2,-1
2023-09-16,연회장_Conference L2,0
2023-09-17,연회장_Conference L2,0
2023-09-18,연회장_Conference L2,1
2023-09-19,연회장_Conference L2,1
2023-09-20,연회장_Conference L2,0
2023-09-21,연회장_Conference L2,1
2023-09-22,연회장_Conference L2,1
2023-09-23,연회장_Conference L2,0
2023-09-24,연회장_Conference L2,0
2023-09-25,연회장_Conference L2,0
2023-09-26,연회장_Conference L2,0
2023-09-27,연회장_Conference L2,0
2023-09-28,연회장_Conference L2,0
2023-09-29,연회장_Conference L2,0
2023-09-30,연회장_Conference L2,0
2023-10-01,연회장_Conference L2,0
2023-10-02,연회장_Conference L2,0
2023-10-03,연회장_Conference L2,0
2023-10-04,연회장_Conference L2,0
2023-10-05,연회장_Conference L2,0
2023-10-06,연회장_Conference L2,0
2023-10-07,연회장_Conference L2,0
2023-10-08,연회장_Conference L2,0
2023-10-09,연회장_Conference L2,0
2023-10-10,연회장_Conference L2,0
2023-10-11,연회장_Conference L2,0
2023-10-12,연회장_Conference L2,1
2023-10-13,연회장_Conference L2,0
2023-10-14,연회장_Conference L2,0
2023-10-15,연회장_Conference L2,0
2023-10-16,연회장_Conference L2,0
2023-10-17,연회장_Conference L2,0
2023-10-18,연회장_Conference L2,1
2023-10-19,연회장_Conference L2,0
2023-10-20,연회장_Conference L2,0
2023-10-21,연회장_Conference L2,0
2023-10-22,연회장_Conference L2,0
2023-10-23,연회장_Conference L2,1
2023-10-24,연회장_Conference L2,1
2023-10-25,연회장_Conference L2,0
2023-10-26,연회장_Conference L2,1
2023-10-27,연회장_Conference L2,1
2023-10-28,연회장_Conference L2,0
2023-10-29,연회장_Conference L2,0
2023-10-30,연회장_Conference L2,0
2023-10-31,연회장_Conference L2,0
2023-11-01,연회장_Conference L2,0
2023-11-02,연회장_Conference L2,1
2023-11-03,연회장_Conference L2,1
2023-11-04,연회장_Conference L2,0
2023-11-05,연회장_Conference L2,0
2023-11-06,연회장_Conference L2,1
2023-11-07,연회장_Conference L2,0
2023-11-08,연회장_Conference L2,2
2023-11-09,연회장_Conference L2,2
2023-11-10,연회장_Conference L2,1
2023-11-11,연회장_Conference L2,0
2023-11-12,연회장_Conference L2,0
2023-11-13,연회장_Conference L2,0
2023-11-14,연회장_Conference L2,0
2023-11-15,연회장_Conference L2,0
2023-11-16,연회장_Conference L2,1
2023-11-17,연회장_Conference L2,1
2023-11-18,연회장_Conference L2,1
2023-11-19,연회장_Conference L2,0
2023-11-20,연회장_Conference L2,0
2023-11-21,연회장_Conference L2,1
2023-11-22,연회장_Conference L2,1
2023-11-23,연회장_Conference L2,1
2023-11-24,연회장_Conference L2,1
2023-11-25,연회장_Conference L2,0
2023-11-26,연회장_Conference L2,0
2023-11-27,연회장_Conference L2,0
2023-11-28,연회장_Conference L2,0
2023-11-29,연회장_Conference L2,0
2023-11-30,연회장_Conference L2,1
2023-12-01,연회장_Conference L2,2
2023-12-02,연회장_Conference L2,0
2023-12-03,연회장_Conference L2,0
2023-12-04,연회장_Conference L2,0
2023-12-05,연회장_Conference L2,0
2023-12-06,연회장_Conference L2,1
2023-12-07,연회장_Conference L2,2
2023-12-08,연회장_Conference L2,1
2023-12-09,연회장_Conference L2,1
2023-12-10,연회장_Conference L2,0
2023-12-11,연회장_Conference L2,0
2023-12-12,연회장_Conference L2,1
2023-12-13,연회장_Conference L2,0
2023-12-14,연회장_Conference L2,1
2023-12-15,연회장_Conference L2,0
2023-12-16,연회장_Conference L2,0
2023-12-17,연회장_Conference L2,0
2023-12-18,연회장_Conference L2,0
2023-12-19,연회장_Conference L2,1
2023-12-20,연회장_Conference L2,0
2023-12-21,연회장_Conference L2,0
2023-12-22,연회장_Conference L2,0
2023-12-23,연회장_Conference L2,0
2023-12-24,연회장_Conference L2,0
2023-12-25,연회장_Conference L2,0
2023-12-26,연회장_Conference L2,0
2023-12-27,연회장_Conference L2,0
2023-12-28,연회장_Conference L2,0
2023-12-29,연회장_Conference L2,0
2023-12-30,연회장_Conference L2,0
2023-12-31,연회장_Conference L2,0
2024-01-01,연회장_Conference L2,0
2024-01-02,연회장_Conference L2,0
2024-01-03,연회장_Conference L2,0
2024-01-04,연회장_Conference L2,0
2024-01-05,연회장_Conference L2,0
2024-01-06,연회장_Conference L2,0
2024-01-07,연회장_Conference L2,0
2024-01-08,연회장_Conference L2,0
2024-01-09,연회장_Conference L2,0
2024-01-10,연회장_Conference L2,0
2024-01-11,연회장_Conference L2,0
2024-01-12,연회장_Conference L2,0
2024-01-13,연회장_Conference L2,0
2024-01-14,연회장_Conference L2,0
2024-01-15,연회장_Conference L2,0
2024-01-16,연회장_Conference L2,1
2024-01-17,연회장_Conference L2,1
2024-01-18,연회장_Conference L2,1
2024-01-19,연회장_Conference L2,1
2024-01-20,연회장_Conference L2,0
2024-01-21,연회장_Conference L2,0
2024-01-22,연회장_Conference L2,0
2024-01-23,연회장_Conference L2,0
2024-01-24,연회장_Conference L2,1
2024-01-25,연회장_Conference L2,1
2024-01-26,연회장_Conference L2,1
2024-01-27,연회장_Conference L2,0
2024-01-28,연회장_Conference L2,0
2024-01-29,연회장_Conference L2,0
2024-01-30,연회장_Conference L2,0
2024-01-31,연회장_Conference L2,0
2024-02-01,연회장_Conference L2,0
2024-02-02,연회장_Conference L2,0
2024-02-03,연회장_Conference L2,0
2024-02-04,연회장_Conference L2,0
2024-02-05,연회장_Conference L2,0
